CPFA,MUN_CODE,MUN_NAME,RUVI_CODE,RUVI_NAME,COMMENT_,ACRES,JURSCODE,STATE_ELIGIBLE,TC_ID,TC_Percent_Change,LowVeg_Percent_Change,Barren_Percent_Change,Water_Percent_Change,Building_Percent_Change,Road_Percent_Change,Shrub_Percent_Change,Wetlands_Percent_Change,Imperv_Percent_Change,TC_Change_Acres,LowVeg_Change_Acres,Barren_Change_Acres,Water_Change_Acres,Buildings_Change_Acres,Road_Change_Acres,Shrub_Change_Acres,Wetlands_Change_Acres,Impervious_Change_Acres,Forest_Change,Forest_Change_Acres,NonForest_Change_Acres
IN,MUN,SYKESVILLE, , ,NO,1006.440397,CARR,YES,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,SYKESVILLE, , ,NO,1006.440397,CARR,YES,2855,-0.764134002,-4.402749396,5.149544863,0,0,-0.026007802,0,0,0.043346337,-0.30492757,-1.75691655,2.05492518,0,0,-0.01037841,0,0,0.01729735,10.49352337,0.002593002,-0.307520572
IN,MUN,SYKESVILLE, , ,NO,1006.440397,CARR,YES,2856,0.598233065,-2.162791488,1.20689686,0,0.188571243,-0.034871363,-0.002607683,0,0.206569366,5.782257,-20.90458879,11.66533284,0,1.82264648,-0.33705122,-0.02520471,0,1.9966084,362.7760936,0.089643787,5.692613213
IN,MUN,SYKESVILLE, , ,NO,1006.440397,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,MUN,WESTMINSTER, , ,NO,193.8202198,CARR,YES,2858,-7.336002346,-5.323660287,4.215807525,0,3.398401142,3.994721475,0,0,1.050732491,-14.21768039,-10.31762217,8.170526825,0,6.58633667,7.742046755,0,0,2.036392305,-24370.45849,-6.022062144,-8.195618241
IN,MUN,FRUITLAND, , ,NO,20.81176689,WICO,YES,2859,0.963935516,-0.675467129,0,0,-0.455851279,-0.003561338,0,0,0.170944229,0.20064926,-0.140602745,0,0,-0.09488832,-0.000741315,0,0,0.03558312,4.497224301,0.001111287,0.199537973
IN,MUN,SALISBURY,,,NO,313.1135387,WICO,YES,2860,0.246932871,-1.832306617,0.844180544,-0.00126268,0.407135405,-0.010417111,0,0,0.345737587,0.773191545,-5.73728389,2.643282185,-0.00395368,1.274814695,-0.03261786,0,0,1.082567005,-53.96669161,-0.013335439,0.786526984
IN,MUN,SALISBURY,,,NO,18.75599058,WICO,YES,2861,4.035307292,-4.116988341,0,0,-0.01053949,0,0,0,0.092220539,0.756882615,-0.772203125,0,0,-0.00197684,0,0,0,0.01729735,0,0,0
IN,MUN,SALISBURY, , ,NO,54.77050306,WICO,YES,2862,-0.011278484,0.011278484,0,0,0,0,0,0,0,-0.006177625,0.006177625,0,0,0,0,0,0,0,1.00E-11,2.00E-15,-0.006177625
IN,,, , ,NO,3.37541404,WICO,YES,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-11,2.00E-15,-2.00E-15
IN,,, , ,NO,54.65925381,WICO,YES,2864,-1.050632911,0.108499096,0,0,0,-0.003616637,0,0,0.945750452,-0.57427202,0.0593052,0,0,0,-0.00197684,0,0,0.51694366,-17.9888972,-0.004445146,-0.569826874
IN,MUN,SALISBURY, , ,NO,9.27453118,WICO,YES,2865,-2.118418248,-0.085269665,0,0,0,0,0,0,2.203687913,-0.196448475,-0.00790736,0,0,0,0,0,0,0.204355835,0,0,0
IN,MUN,ANNAPOLIS, , ,NO,24.14277614,ANNE,YES,2866,-9.497109531,9.497109531,0,0,0,0,0,0,0,-2.29362861,2.29362861,0,0,0,0,0,0,0,-5218.279264,-1.289462898,-1.004165712
IN,MUN,ANNAPOLIS, , ,NO,67.03208195,ANNE,YES,2867,0.077773969,-0.117213849,0,0,0,-0.027644776,0,0,0.067084656,0.052139155,-0.07857939,0,0,0,-0.018532875,0,0,0.04497311,0,0,0.052139155
IN,MUN,UNION BRIDGE, , ,NO,481.9731338,CARR,YES,2868,0.63068629,-0.515480039,-0.000666525,-0.002922455,0.059525793,-0.022456759,0,0,-0.148686305,3.039638605,-2.48439367,-0.003212365,-0.014084985,0.286888905,-0.10823199,0,0,-0.7166045,10.49352337,0.002593002,3.037045603
IN,MUN,UNION BRIDGE, , ,NO,125.7088567,CARR,YES,2869,0.367593579,-0.380174322,0,0,-0.005504075,-0.000589722,0,0,0.01867454,0.46208635,-0.47790107,0,0,-0.00691894,-0.000741315,0,0,0.023474975,1.00E-11,2.00E-15,0.46208635
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2870,0.407073769,-0.448471102,0,0,0.003018555,0,0,0,0.038378777,0.23326712,-0.2569892,0,0,0.001729735,0,0,0,0.021992345,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2871,1.444236427,-3.110075268,0,0,1.535933978,-0.026745119,0,0,0.156649983,0.18681138,-0.40228694,0,0,0.19867242,-0.00345947,0,0,0.02026261,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2872,1.06311008,-1.507683386,0,0,-0.009664637,0,0,0,0.454237943,0.02718155,-0.03854838,0,0,-0.000247105,0,0,0,0.011613935,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2873,-10.13151486,-51.83877253,37.45737944,0,14.12566975,2.800779347,0,0,7.586458841,-0.41118272,-2.10385197,1.52018996,0,0.5732836,0.1136683,0,0,0.30789283,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2874,0.228990153,-1.108312343,0,0,-0.013739409,0,0,0,0.893061598,0.01235525,-0.05979941,0,0,-0.000741315,0,0,0,0.048185475,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2875,0.447713463,-0.799488327,0,0,-0.031979533,0,0,0,0.383754397,0.00345947,-0.006177625,0,0,-0.000247105,0,0,0,0.00296526,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2876,0.551153979,-0.688942473,0,0,0,0,0,0,0.137788495,0.00395368,-0.0049421,0,0,0,0,0,0,0.00098842,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2878,0,-23.2584654,23.40668111,0,0,0,0,0,-0.148215711,0,-0.5040942,0.507306565,0,0,0,0,0,-0.003212365,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2879,2.502017756,-2.179176755,0,0,0,0,0,0,-0.322841001,0.007660255,-0.006671835,0,0,0,0,0,0,-0.00098842,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2880,0.597720472,-0.402958429,0,-0.000287366,0.007615189,-0.003232863,-0.240093969,0,0.041236965,2.0559136,-1.386011945,0,-0.00098842,0.02619313,-0.011119725,-0.82582491,0,0.14183827,8.994448602,0.002222573,2.053691027
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2881,1.91011236,-2.808988764,0,0,0.842696629,0,0,0,0.056179775,0.00840157,-0.01235525,0,0,0.003706575,0,0,0,0.000247105,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2882,0.448430493,-0.448430493,0,0,0,0,0,0,0,0.000247105,-0.000247105,0,0,0,0,0,0,0,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,1682.22232,CARR,YES,2883,0.639058382,-0.621005885,0,0,-0.003610499,0,0,0,-0.014441997,0.043737585,-0.04250206,0,0,-0.000247105,0,0,0,-0.00098842,0,0,0
IN,,, , ,NO,0.06089476,HARF,YES,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,LEONARDTOWN, , ,NO,1865.359783,STMA,YES,2885,-0.899033291,0.401312843,-1.937957261,0.028542587,0.683523668,0.772846544,-0.009034121,-0.017151738,0.97695077,-15.2708419,6.81663853,-32.91784547,0.48482001,11.61022843,13.12745313,-0.153452205,-0.291336795,16.59433628,-43141.87272,-10.66057246,-4.610269437
IN,MUN,CHESAPEAKE BEACH, , ,NO,938.6594366,CALV,YES,2886,-0.665390357,-0.153725757,0.699346902,-0.001342468,0.235195144,-0.031034703,-0.04187974,-0.163623169,0.122454147,-6.24632019,-1.4430932,6.56508564,-0.012602355,2.207883175,-0.291336795,-0.393144055,-1.53600468,1.14953246,-8229.920471,-2.033654498,-4.212665692
IN,MUN,BALTIMORE CITY, , ,NO,12.06403394,BACI,YES,2887,0.031341646,-0.031341646,0,0,0,0,0,0,0,0.00345947,-0.00345947,0,0,0,0,0,0,0,0,0,0
IN,MUN,BERLIN, , ,NO,2001.329352,WORC,YES,2888,-3.285851089,-3.010533876,6.326310749,0,0,0,0,0,-0.029925784,-0.135660645,-0.124293815,0.261189985,0,0,0,0,0,-0.001235525,0,0,-0.135660645
IN,MUN,BETTERTON, , ,NO,13.57693662,KENT,YES,2889,-3.568828711,-1.785324307,4.660770183,0,0.871733275,0,0,0,-0.17835044,-0.484572905,-0.242410005,0.632835905,0,0.118363295,0,0,0,-0.02421629,-239.8519627,-0.059268619,-0.425304286
IN,MUN,BETTERTON, , ,NO,0.73249319,KENT,YES,2890,-2.125506073,-0.20242915,0,0,0.236167341,0,0,0,2.091767881,-0.015567615,-0.00148263,0,0,0.001729735,0,0,0,0.01532051,0,0,0
IN,MUN,DELMAR, , ,NO,450.7547062,WICO,YES,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,FRUITLAND, , ,NO,2283.437538,WICO,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,MUN,FRUITLAND, , ,NO,2283.437538,WICO,YES,2893,-1.689598239,1.414419373,0,0,0,0,0,0,0.275178866,-0.075861235,0.063505985,0,0,0,0,0,0,0.01235525,0,0,0
IN,MUN,CUMBERLAND, , ,NO,0.58384272,ALLE,YES,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,CUMBERLAND, , ,NO,0.39550559,ALLE,YES,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,LEONARDTOWN, , ,NO,1865.359783,STMA,YES,2896,-0.18027166,0.096398369,0,0,0.015656348,-0.050547637,0,0,0.11876458,-0.19916663,0.106502255,0,0,0.01729735,-0.05584573,0,0,0.131212755,-22.4861215,-0.005556433,-0.193610197
IN,MUN,LEONARDTOWN, , ,NO,1865.359783,STMA,YES,2897,-0.125089977,0.128601275,0,0,0,0,0,0,-0.003511298,-0.070424925,0.072401765,0,0,0,0,0,0,-0.00197684,0,0,-0.070424925
IN,,, , ,NO,254.3755012,MONT,YES,2898,-5.391105516,5.018980235,0,0,0.196698954,-0.09684388,-0.024380957,0,0.296651164,-13.71457461,12.76791535,0,0,0.500387625,-0.246363685,-0.062023355,0,0.75465867,-6255.639003,-1.545799676,-12.16877493
IN,MUN,KENSINGTON, , ,NO,2.68830987,MONT,YES,2899,-3.761611331,3.761611331,0,0,0,0,0,0,0,-0.101065945,0.101065945,0,0,0,0,0,0,0,-191.8815702,-0.047414895,-0.05365105
IN,,, , ,NO,557.1101133,CARR,YES,2900,0.404798319,-1.135395856,0,-0.000310496,0.049723747,-0.001286341,0,0,0.682470627,2.25508023,-6.325146685,0,-0.001729735,0.277004705,-0.007166045,0,0,3.80195753,1.00E-11,2.00E-15,2.25508023
IN,,, , ,NO,0.66158964,CARR,YES,2901,0.597683975,-0.522973478,0,0,0,0,0,0,-0.074710497,0.00395368,-0.00345947,0,0,0,0,0,0,-0.00049421,0,0,0
IN,,, , ,NO,2.13379067,HARF,YES,2902,0,-0.258034248,0,0,0,0,0,0,0.258034248,0,-0.00543631,0,0,0,0,0,0,0.00543631,0,0,0
IN,MUN,ABERDEEN, , ,NO,9.82532672,HARF,YES,2903,0.047654878,-0.712315024,0,0,0,0,0,0,0.664660145,0.004694995,-0.07017782,0,0,0,0,0,0,0.065482825,0,0,0
IN,MUN,FOREST HEIGHTS, , ,NO,12.28565542,PRIN,YES,2904,-0.448421476,0.400160869,0,0,0,-0.016086869,0,0,0.064347476,-0.055104415,0.049173895,0,0,0,-0.00197684,0,0,0.00790736,0,0,0
IN,,, , ,NO,94.71743809,PRIN,YES,2905,-6.412009287,4.337279718,0,0,0.689236954,-0.013475916,-0.000842245,0,1.399810776,-5.643631095,3.817525145,0,0,0.606642775,-0.01186104,-0.000741315,0,1.23206553,-49.46946731,-0.012224153,-5.631406942
IN,MUN,BOWIE, , ,NO,61.87039832,PRIN,YES,2906,-0.887379791,0.201449341,-0.00410191,0,0,0,0,0,0.69003236,-0.481113435,0.10922041,-0.002223945,0,0,0,0,0,0.37411697,-142.4121029,-0.035190743,-0.445922692
IN,MUN,BOWIE, , ,NO,61.51338412,PRIN,YES,2907,-2.349775064,1.910748715,0,0,0,-0.012451799,-0.000401671,0,0.45187982,-1.44556425,1.175478485,0,0,0,-0.007660255,-0.000247105,0,0.277993125,-64.46021498,-0.015928441,-1.429635809
IN,,, , ,NO,24872.15518,PRIN,YES,2908,-5.466237942,5.399102505,0,0,0,0,0,0,0.067135437,-0.382271435,0.37757644,0,0,0,0,0,0,0.004694995,-1166.280169,-0.288193661,-0.094077774
IN,,, , ,NO,475.0326372,PRIN,YES,2909,-2.181975991,2.091695342,0,0,0,-0.012711734,-0.025696839,0,0.128689222,-7.889321335,7.56289563,0,0,0,-0.04596153,-0.09291148,0,0.465298715,-14638.4651,-3.617237918,-4.272083417
IN,MUN,BOWIE, , ,NO,475.0326372,PRIN,YES,2910,-1.207289889,0.919290516,0,0,-1.66900317,-0.03395911,0,0,1.990961652,-1.37044433,1.043524415,0,0,-1.894554035,-0.03854838,0,0,2.26002233,-737.5447854,-0.182251004,-1.188193326
IN,MUN,ABERDEEN, , ,NO,1.04980428,HARF,YES,2911,0.225515464,-0.225515464,0,0,0,0,0,0,0,0.001729735,-0.001729735,0,0,0,0,0,0,0,0,0,0
IN,MUN,ABERDEEN, , ,NO,1.04980428,HARF,YES,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,450.7547062,WICO,YES,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,MYERSVILLE, , ,HA_PFA,16.75622391,FRED,YES,2914,1.389290883,-0.781476122,0,0,-0.549927641,0,0,0,-0.05788712,0.01186104,-0.006671835,0,0,-0.004694995,0,0,0,-0.00049421,0,0,0
IN,,, , ,HA_PFA,16.75622391,FRED,YES,2915,0.338595144,-0.232000376,0,0,-0.047027103,0,0,0,-0.059567664,0.05337468,-0.03657154,0,0,-0.00741315,0,0,0,-0.00938999,0,0,0
IN,MUN,MYERSVILLE, , ,HA_PFA,16.75622391,FRED,YES,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,58.71566119,FRED,YES,2917,0.173872931,-0.678636694,0,0,0.298954988,0,0,0,0.205808775,0.09686516,-0.37807065,0,0,0.16654877,0,0,0,0.11465672,1.00E-11,2.00E-15,0.09686516
IN,MUN,MYERSVILLE, , ,NO,3.00777523,FRED,YES,2918,0.5505341,-0.599835661,0,0,0,0,0,0,0.049301561,0.016556035,-0.018038665,0,0,0,0,0,0,0.00148263,0,0,0
IN,,, , ,HA_PFA,88.51967581,FRED,YES,2919,0.058073936,-0.081580054,0,0,0,-0.000553085,0,0,0.024059202,0.05189205,-0.072895975,0,0,0,-0.00049421,0,0,0.021498135,16.48982244,0.004074718,0.047817332
IN,MUN,ABERDEEN, , ,NO,4064.465059,HARF,YES,2920,-0.101736242,-2.803331952,0.538589506,-0.000240227,2.384255506,0.267973503,-0.045643178,0,-0.239866914,-0.209297935,-5.767183595,1.10801882,-0.00049421,4.90503425,0.551291255,-0.0938999,0,-0.493468685,14.99074767,0.003704289,-0.213002224
IN,,,,,YES,55.48666711,HARF,NO,2921,0.073864236,-0.113637286,0,0,-0.027191779,-0.004058475,0,0,0.071023304,0.04497311,-0.0691894,0,0,-0.016556035,-0.00247105,0,0,0.043243375,1.02E-10,2.50E-14,0.04497311
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2922,1.693944394,-1.235861358,0,0,-0.007180496,-0.000326386,-0.580151476,0,0.129575323,2.5649499,-1.871326165,0,0,-0.01087262,-0.00049421,-0.878458275,0,0.19620137,40.47501871,0.010001579,2.554948321
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2923,-37.15692182,5.87977492,12.80512142,0,6.645953497,4.738724497,0,0,7.087347488,-11.73205119,1.856499865,4.04313201,0,2.09841566,1.496220775,0,0,2.23778288,-24256.5288,-5.99390955,-5.73814164
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,,,,NO,187.529018,HARF,YES,2929,0.036472023,-0.098222932,0,0,-0.000628828,-0.000377297,0,0,0.062757033,0.07166045,-0.192989005,0,0,-0.001235525,-0.000741315,0,0,0.123305395,1.98E-09,4.89E-13,0.07166045
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2930,0.387431485,-1.781121337,0.262682663,-0.001029186,0.299458922,0.059955823,-0.04757128,0,0.820192911,8.3719174,-38.48783927,5.676248955,-0.02223945,6.470938635,1.295571515,-1.0279568,0,17.72335902,2238.118627,0.553050303,7.818867097
IN,,,,,YES,1483.351329,HARF,NO,2931,2.033294304,-2.045496162,0,-0.20118954,0.017746647,-0.003386638,0,-4.98E-05,0.199081192,30.2651733,-30.44679547,0,-2.994665495,0.264155245,-0.05040942,0,-0.000741315,2.96328316,-2.998149531,-0.000740858,30.26591415
IN,MUN,HAVRE DE GRACE, , ,NO,3502.471724,HARF,YES,2932,0.466456189,-1.939764064,-0.270633917,-0.000314041,1.762784277,0.032311373,-0.024599911,0,-0.026239905,3.30329964,-13.73681406,-1.91654638,-0.002223945,12.4834975,0.22881923,-0.174209025,0,-0.18582296,1281.708926,0.316716684,2.986582956
IN,,, , ,NO,5.37884787,HARF,YES,2933,0.027563396,-0.009187799,0,0,-0.018375597,0,0,0,0,0.00148263,-0.00049421,0,0,-0.00098842,0,0,0,0,2.00E-11,5.00E-15,0.00148263
IN,,, , ,NO,4444.422766,ANNE,YES,2934,-0.868722644,-0.040094891,0,0,0,0,0,0,0.908817535,-0.0642473,-0.00296526,0,0,0,0,0,0,0.06721256,0,0,0
IN,,, , ,NO,2754.928203,ANNE,YES,2935,-0.231902907,-0.671570195,0.578771567,-0.001106126,-0.007930211,-0.023861995,-0.000660108,-0.00455831,0.362818284,-6.423988685,-18.60329993,16.03266661,-0.03064102,-0.219676345,-0.661005875,-0.01828577,-0.126270655,10.05050167,-1568.032206,-0.387468598,-6.036520087
IN,MUN,ANNAPOLIS, , ,NO,4444.422766,ANNE,YES,2936,-0.433382717,-0.210103789,0.170237541,-9.50E-05,0.047258406,-0.027484524,-0.001447142,0,0.455017211,-19.16645222,-9.291889315,7.52879514,-0.004200785,2.09001409,-1.215509495,-0.064000195,0,20.12324278,-11313.51727,-2.795626684,-16.37082554
IN,MUN,ANNAPOLIS, , ,NO,4560.161115,ANNE,YES,2937,0.197722316,-0.186091592,0,0,-0.040707536,-0.024230676,0,0,0.053307487,0.05040942,-0.04744416,0,0,-0.01037841,-0.006177625,0,0,0.013590775,4.497224301,0.001111287,0.049298133
IN,,, , ,NO,659.7740995,ALLE,YES,2938,0.047872098,-0.112049814,0.04320802,-0.000298501,0.092423373,-0.006753585,0,0,-0.064401591,0.317035715,-0.742056315,0.28614759,-0.00197684,0.612079085,-0.044726005,0,0,-0.42650323,-70.45651405,-0.017410157,0.334445872
IN,MUN,BEL AIR, , ,NO,1943.553593,HARF,YES,2939,-0.047544978,-0.410318416,0.035251581,-0.000275813,-0.000735502,-0.077910721,0,0,0.501533851,-0.8945201,-7.719807305,0.66322982,-0.005189205,-0.01383788,-1.46582686,0,0,9.43595153,-31.48057011,-0.007779006,-0.886741094
IN,,, , ,NO,25.05332454,WORC,YES,2940,-0.306094054,-0.241165013,0,0,0,0,0,0,0.547259067,-0.01630893,-0.01284946,0,0,0,0,0,0,0.02915839,0,0,0
IN,,, , ,NO,25.05332454,WORC,YES,2941,-1.392691346,0.797524104,0,0,0,0,0,0,0.595167242,-0.028911285,0.016556035,0,0,0,0,0,0,0.01235525,0,0,0
IN,MUN,BETTERTON, , ,NO,542.9536512,KENT,YES,2942,-0.006589403,-0.041126961,0.042081288,0,0.031265579,-0.005544187,-0.001045216,0,-0.019041101,-0.035830225,-0.223630025,0.22881923,0,0.17000824,-0.03014681,-0.005683415,0,-0.103536995,-5.996299067,-0.001481715,-0.03434851
IN,MUN,BOONSBORO, , ,NO,1798.319703,WASH,YES,2943,-0.058916429,-0.017158387,0.096506338,-0.398325178,0.181556703,0.063212418,0,0,0.133124535,-0.56932992,-0.165807455,0.93257427,-3.849154585,1.7544455,0.61084356,0,0,1.28642863,9.90E-10,2.45E-13,-0.56932992
IN,,, , ,YES,102.6270675,WASH,NO,2944,0.112844373,-0.116677727,0,0,0.025395974,-0.002156262,0,0,-0.019406357,0.116386455,-0.120340135,0,0,0.02619313,-0.002223945,0,0,-0.020015505,1.00E-09,2.48E-13,0.116386455
IN,,, , ,NO,235.2763355,PRIN,YES,2945,-4.460712883,4.164101238,-0.048042731,0,0,-0.032625292,-0.000895206,0,0.378174874,-11.08167083,10.34480372,-0.119351715,0,0,-0.08105044,-0.002223945,0,0.93949321,-377.7668413,-0.093348075,-10.98832275
IN,MUN,BOWIE, , ,NO,611.8356904,PRIN,YES,2946,-0.906160068,0.734535751,0.027304796,0,0,-0.005714008,-0.003020261,0,0.15305379,-5.48622521,4.447148685,0.165313245,0,0,-0.0345947,-0.01828577,0,0.92664375,-4345.817749,-1.073873295,-4.412351915
IN,MUN,BOWIE, , ,NO,12.7422474,PRIN,YES,2947,-0.454924073,0.454924073,0,0,0,0,0,0,0,-0.052633365,0.052633365,0,0,0,0,0,0,0,-220.3639907,-0.054453044,0.001819679
IN,,, , ,NO,24872.15518,PRIN,YES,2948,-2.864303224,1.541338693,0.55253824,0.01545891,0.178474256,0.044431292,-0.014349223,-0.000992143,0.5474032,-710.5348599,382.3529797,137.065684,3.834822495,44.27330864,11.02187142,-3.559547525,-0.24611658,135.7918578,-498033.1126,-123.0664723,-587.4683876
IN,,, , ,NO,91.68516314,PRIN,YES,2949,-2.697787924,1.275814112,0.823952347,0,-0.002361647,-0.011283424,0,0,0.611666535,-2.540486505,1.20142451,0.7759097,0,-0.002223945,-0.010625515,0,0,0.576001755,-1305.694122,-0.322643546,-2.217842959
IN,,, , ,NO,125.9797337,PRIN,YES,2950,12.2862238,-11.99095684,0,0,-0.075424629,-0.001948957,-0.122979175,0,-0.094914197,15.5774992,-15.20313513,0,0,-0.095629635,-0.00247105,-0.155923255,0,-0.120340135,-40.47501871,-0.010001579,15.58750078
IN,MUN,BOWIE, , ,NO,272.044446,PRIN,YES,2951,-1.095947448,0.963150971,0,0,0.050141966,-0.025602523,0,0,0.108257035,-3.056935955,2.68652556,0,0,0.13986143,-0.071413345,0,0,0.30196231,-1380.64786,-0.34116499,-2.715770965
IN,,, , ,NO,8.27059373,MONT,YES,2952,-1.206079425,1.206079425,0,0,0,0,0,0,0,-0.091181745,0.091181745,0,0,0,0,0,0,0,9.82E-11,2.40E-14,-0.091181745
IN,MUN,BROOKEVILLE, , ,NO,8.27059373,MONT,YES,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,ROSEMONT, , ,NO,357.0870158,FRED,YES,2954,0.060539169,-0.576083047,0.164732433,0,-0.004804696,-0.001235493,0,0,0.356851634,0.21794661,-2.073952265,0.593052,0,-0.01729735,-0.00444789,0,0,1.284698895,1.499074767,0.000370429,0.217576181
IN,MUN,ROSEMONT, , ,NO,357.0870158,FRED,YES,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,BRUNSWICK, , ,NO,1245.792785,FRED,YES,2956,-0.83701241,0.856973467,-1.356874655,0.037178461,0.637043982,0.303988593,0,0,0.358702563,-10.4031205,10.65121392,-16.86442204,0.46208635,7.91773841,3.77823545,0,0,4.45826841,-6132.714872,-1.515424508,-8.887695992
IN,MUNCOM,CAMBRIDGE, , ,YES,8.07583951,DORC,NO,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,YES,8.07583951,DORC,NO,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,CAPITOL HEIGHTS, , ,NO,93.41461532,PRIN,YES,2959,-3.962521053,3.182484306,0,0.26329316,0,-0.012576828,-0.02761434,0,0.556934754,-3.581292765,2.8763022,0,0.237962115,0,-0.01136683,-0.024957605,0,0.503352885,-2783.781842,-0.687886412,-2.893406353
IN,,, , ,NO,140.0083106,PRIN,YES,2960,-3.807836066,10.26471421,-14.08377723,0,3.702820901,0.683462184,-0.00224539,0,3.242861387,-5.44767683,14.68520305,-20.1489417,0,5.29743699,0.977794485,-0.003212365,0,4.639396375,-13248.82279,-3.273850356,-2.173826474
IN,,, , ,NO,25.225475,PRIN,YES,2961,-3.16200787,4.411846214,-1.203650673,0,0,-0.007390027,-0.006466274,0,-0.032331369,-0.845840415,1.18017348,-0.321977815,0,0,-0.00197684,-0.001729735,0,-0.008648675,-873.9605892,-0.215960031,-0.629880384
IN,,, , ,NO,25.62298043,PRIN,YES,2962,-4.901025358,-16.70474245,0,0,0,0,-0.062489081,0,21.66825689,-1.80238387,-6.143277405,0,0,0,0,-0.022980765,0,7.96864204,-65.95928975,-0.01629887,-1.786085
IN,MUN,CAPITOL HEIGHTS, , ,NO,151.2784579,PRIN,YES,2963,-2.16978398,-11.25955815,-1.990993602,0.013375839,0,-0.027420469,-0.020509619,0,15.45488998,-2.405072965,-12.48053224,-2.206894755,0.0148263,0,-0.030393915,-0.02273366,0,17.13080123,-2623.380842,-0.648250523,-1.756822442
IN,,, , ,NO,21.47245902,PRIN,YES,2964,-4.735963448,3.841929532,0,0,0,-0.016474826,0,0,0.910508743,-1.06551676,0.86437329,0,0,0,-0.003706575,0,0,0.204850045,0,0,0
IN,MUN,SEAT PLEASANT, , ,NO,64.91965869,PRIN,YES,2965,-2.497606327,2.140602031,0,0,0,-0.003915301,0,0,0.360919598,-1.733935785,1.48608947,0,0,0,-0.002718155,0,0,0.25056447,-64.46021498,-0.015928441,-1.718007344
IN,MUN,CENTREVILLE, , ,NO,1555.376767,QUEE,YES,2966,-0.000310126,-2.023668348,1.037681993,-0.001479063,0.232045904,-0.004795027,-0.003530667,-0.000811099,0.764866432,-0.003212365,-20.96167005,10.74857329,-0.01532051,2.403590335,-0.049668105,-0.03657154,-0.00840157,7.92268051,-29.98149534,-0.007408577,0.004196212
